id;service;sbytes;dbytes;sttl;dttl;sloss;dloss;swin;stcpb;dtcpb;dwin;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
141155;dns;114;0;254;0;0;0;0;0;0;0;0;18;2;6;6;6;20;7;18;0;Generic;1
118321;dns;114;0;254;0;0;0;0;0;0;0;0;21;2;5;5;5;21;5;21;0;Generic;1
55629;-;200;0;254;0;0;0;0;0;0;0;0;3;2;1;1;1;3;2;3;0;DoS;1
149044;dns;114;0;254;0;0;0;0;0;0;0;0;31;2;18;18;18;31;19;31;0;Generic;1
169328;dns;114;0;254;0;0;0;0;0;0;0;0;31;2;15;14;14;31;14;31;0;Generic;1
163767;-;4352;0;254;0;0;0;0;0;0;0;0;2;6;13;2;2;4;4;2;0;DoS;1
129062;dns;114;0;254;0;0;0;0;0;0;0;0;42;2;34;33;16;42;34;42;0;Generic;1
143652;dns;114;0;254;0;0;0;0;0;0;0;0;42;2;12;12;12;42;12;42;0;Generic;1
54434;http;51099;612;254;252;20;1;255;3391126088;2526270295;255;0;1;1;2;1;1;1;1;1;0;Fuzzers;1
100481;smtp;197938;3038;62;252;79;8;255;3224058032;2516010845;255;0;1;1;9;1;1;9;10;1;0;Exploits;1
131662;-;2092;1920;254;252;5;5;255;2587599150;1947075924;255;0;1;1;1;1;1;1;2;1;0;Exploits;1
53318;smtp;77049;2170;62;252;35;8;255;2136769987;2845845400;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
142841;dns;114;0;254;0;0;0;0;0;0;0;0;31;2;15;15;15;31;15;31;0;Generic;1
71798;-;782;678;254;252;4;4;255;1038228388;2016284639;255;0;4;1;1;1;1;4;1;4;0;Fuzzers;1
80601;http;1070;54981;62;252;2;21;255;2689136945;3434556335;255;26313;1;1;1;1;1;1;1;1;0;Exploits;1
172626;dns;114;0;254;0;0;0;0;0;0;0;0;37;2;17;17;17;37;18;37;0;Generic;1
141237;-;5400;0;254;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;Generic;1
169199;dns;9828;0;254;0;0;0;0;0;0;0;0;8;6;25;8;8;8;8;25;0;Fuzzers;1
119267;dns;114;0;254;0;0;0;0;0;0;0;0;24;2;8;8;5;24;8;24;0;Generic;1
88050;ftp;1467;21678;62;252;11;12;255;14277031;4110155672;255;0;1;1;1;1;1;1;2;1;0;DoS;1
110016;-;1046;268;254;252;2;1;255;3175228828;3282846092;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
128566;dns;114;0;254;0;0;0;0;0;0;0;0;42;2;32;32;16;42;33;42;0;Generic;1
92102;smtp;116202;2226;62;252;49;8;255;3251076711;3642631464;255;0;1;1;2;1;1;1;1;1;0;Exploits;1
142379;-;564;354;254;252;2;1;255;1489562105;230756784;255;0;1;1;1;1;1;1;1;1;0;Reconnaissance;1
78474;-;364;374;254;252;1;2;255;4180092671;2913323176;255;0;5;1;1;1;1;1;2;1;0;Backdoor;1
168672;-;104;0;254;0;0;0;0;0;0;0;0;6;2;2;1;1;5;2;5;0;Fuzzers;1
73038;-;104;0;254;0;0;0;0;0;0;0;0;7;2;4;2;1;7;2;12;0;Fuzzers;1
161324;http;838;1374;62;252;2;2;255;3483701956;2890958640;255;224;1;1;1;1;1;1;1;2;0;Exploits;1
120705;-;1034;2336;62;252;6;7;255;2540237932;546816038;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
89210;-;168;0;254;0;0;0;0;0;0;0;0;3;2;1;1;1;1;2;1;0;Reconnaissance;1
139811;dns;114;0;254;0;0;0;0;0;0;0;0;26;2;17;16;16;26;16;26;0;Generic;1
142985;dns;114;0;254;0;0;0;0;0;0;0;0;21;2;21;21;11;21;21;21;0;Generic;1
53790;-;60;0;0;0;0;0;0;0;0;0;0;3;2;3;3;3;3;3;3;0;Exploits;1
49269;http;800;10998;62;252;2;5;255;1087783878;4260684224;255;4971;2;1;1;1;1;1;1;1;0;Exploits;1
132273;-;564;354;254;252;2;1;255;1351270295;3388376913;255;0;2;1;1;1;1;1;1;1;0;Reconnaissance;1
91505;smtp;94667;2248;62;252;42;8;255;2457683994;2084892113;255;0;1;1;1;1;1;1;2;1;0;Exploits;1
146642;dns;114;0;254;0;0;0;0;0;0;0;0;32;2;31;31;15;32;31;32;0;Generic;1
63625;http;974;354;254;252;2;1;255;568388462;4137868905;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
119036;-;756;268;254;252;2;1;255;2475986574;1440658367;255;0;3;1;1;1;1;2;1;2;0;Fuzzers;1
95241;-;360;0;254;0;0;0;0;0;0;0;0;10;2;8;8;8;10;8;10;0;Analysis;1
95354;-;200;0;254;0;0;0;0;0;0;0;0;6;2;2;2;2;6;3;6;0;DoS;1
49731;-;564;354;254;252;2;1;255;227454674;2497926534;255;0;3;1;1;1;1;1;1;1;0;Reconnaissance;1
80016;http;1982;263686;254;252;2;100;255;3886529599;1269301955;255;127488;1;1;2;1;1;1;2;1;0;Worms;1
170565;dns;114;0;254;0;0;0;0;0;0;0;0;12;2;12;12;12;13;13;12;0;Generic;1
136826;dns;114;0;254;0;0;0;0;0;0;0;0;35;2;8;8;7;35;8;35;0;Generic;1
118444;smtp;3414;1884;62;252;7;8;255;293837396;4158359067;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
80652;ftp;1452;1724;62;252;7;9;255;3814614576;2801516665;255;0;1;1;2;1;1;2;3;1;0;Exploits;1
62303;ftp;1054;1042;254;252;6;6;255;795378163;3444982883;255;0;1;1;1;1;1;1;26;1;0;Exploits;1
63140;-;1596;268;254;252;2;1;255;623496633;3468404715;255;0;1;1;1;1;1;1;1;1;0;DoS;1
126977;-;180;0;254;0;0;0;0;0;0;0;0;10;2;9;8;8;10;8;10;0;Generic;1
175075;dns;114;0;254;0;0;0;0;0;0;0;0;24;2;17;17;8;25;17;24;0;Generic;1
50702;-;596;268;254;252;2;1;255;2680919740;1870019197;255;0;3;1;2;2;2;3;2;3;0;Fuzzers;1
112429;-;608;646;254;252;2;3;255;661421365;261611647;255;0;6;1;2;1;1;2;2;3;0;Exploits;1
83980;-;200;0;254;0;0;0;0;0;0;0;0;6;2;3;2;2;8;4;6;0;DoS;1
166279;-;200;0;254;0;0;0;0;0;0;0;0;5;2;1;1;1;5;1;5;0;Exploits;1
117853;dns;114;0;254;0;0;0;0;0;0;0;0;18;2;18;18;18;18;18;18;0;Generic;1
97782;ftp;1284;1610;62;252;7;9;255;522647358;230051247;255;0;1;1;2;1;1;2;2;1;0;Exploits;1
124598;dns;114;0;254;0;0;0;0;0;0;0;0;26;2;13;12;12;26;12;26;0;Generic;1
160125;dns;114;0;254;0;0;0;0;0;0;0;0;26;2;17;17;17;26;17;26;0;Generic;1
119915;http;842;1474;62;252;2;2;255;2470214746;4232903330;255;271;1;1;1;1;1;1;1;1;0;Exploits;1
85563;http;1428;143379;62;252;2;55;255;2942458363;3180083991;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
80068;-;168;0;254;0;0;0;0;0;0;0;0;17;2;11;11;1;17;11;17;0;Fuzzers;1
75363;-;200;0;254;0;0;0;0;0;0;0;0;3;2;2;2;2;3;3;3;0;Fuzzers;1
137919;-;510;354;254;252;2;1;255;2586015979;1826086153;255;0;10;1;3;3;1;10;3;10;0;Fuzzers;1
50898;-;200;0;254;0;0;0;0;0;0;0;0;2;2;2;2;2;2;20;2;0;Exploits;1
154584;dns;114;0;254;0;0;0;0;0;0;0;0;21;2;16;16;16;21;16;21;0;Generic;1
151767;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;18;17;17;17;17;17;0;Generic;1
67616;-;200;0;254;0;0;0;0;0;0;0;0;6;2;3;3;3;6;23;6;0;DoS;1
96883;-;68183;612;254;252;27;1;255;1975042234;3548534909;255;0;2;1;1;1;1;1;1;1;0;Fuzzers;1
172029;dns;114;0;254;0;0;0;0;0;0;0;0;23;2;16;16;16;23;17;23;0;Generic;1
162498;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;17;17;17;17;17;17;0;Generic;1
131894;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;33;33;16;33;34;33;0;Generic;1
158669;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;17;16;16;17;16;17;0;Generic;1
48543;-;17778;862;254;252;8;2;255;1418400130;4292352591;255;0;5;1;3;2;1;4;2;5;0;Fuzzers;1
102174;-;200;0;254;0;0;0;0;0;0;0;0;4;2;2;2;2;5;2;4;0;Exploits;1
129325;http;1200;2130;62;252;2;2;255;2986381408;823182937;255;578;2;1;1;2;1;1;15;1;0;Generic;1
157580;dns;114;0;254;0;0;0;0;0;0;0;0;14;2;14;14;14;14;14;14;0;Generic;1
82695;http;1094;354;254;252;2;1;255;2354275957;3140010480;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
137272;dns;114;0;254;0;0;0;0;0;0;0;0;16;2;16;16;16;16;17;16;0;Generic;1
121149;smtp;4927;1858;62;252;9;8;255;3730346939;3282127100;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
62631;smtp;60182;1978;62;252;28;8;255;2049192828;2492250644;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
91798;-;200;0;254;0;0;0;0;0;0;0;0;9;2;5;4;4;11;5;9;0;DoS;1
109449;http;796;4254;62;252;2;3;255;2427906482;2727016316;255;1663;1;1;3;1;1;4;5;2;0;Exploits;1
53082;-;168;0;254;0;0;0;0;0;0;0;0;15;2;1;1;1;1;2;2;0;Reconnaissance;1
85389;-;200;0;254;0;0;0;0;0;0;0;0;10;2;5;4;4;11;5;10;0;Reconnaissance;1
143611;dns;114;0;254;0;0;0;0;0;0;0;0;12;2;12;12;12;12;15;12;0;Generic;1
63398;smtp;55567;2226;62;252;27;8;255;4056493360;2766356345;255;0;1;1;1;1;1;1;2;1;0;Exploits;1
134776;dns;114;0;254;0;0;0;0;0;0;0;0;28;2;10;10;10;28;10;28;0;Generic;1
161727;dns;114;0;254;0;0;0;0;0;0;0;0;20;2;16;16;16;20;16;20;0;Generic;1
75460;-;260;0;254;0;0;0;0;0;0;0;0;38;2;16;16;1;38;16;38;0;Fuzzers;1
162697;dns;114;0;254;0;0;0;0;0;0;0;0;7;2;9;7;7;7;7;7;0;Generic;1
104364;-;200;0;254;0;0;0;0;0;0;0;0;3;2;1;1;1;3;1;3;0;DoS;1
48288;-;200;0;254;0;0;0;0;0;0;0;0;8;2;5;4;4;8;13;8;0;Analysis;1
148669;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;34;33;16;33;33;33;0;Generic;1
158851;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;17;17;17;17;17;17;0;Generic;1
48494;-;68185;612;254;252;27;1;255;1478712546;2884983803;255;0;2;1;1;1;1;1;2;1;0;Fuzzers;1
105804;-;200;0;254;0;0;0;0;0;0;0;0;5;2;2;2;2;5;2;5;0;DoS;1
125977;dns;114;0;254;0;0;0;0;0;0;0;0;49;2;38;38;20;49;38;49;0;Generic;1
164557;dns;114;0;254;0;0;0;0;0;0;0;0;34;2;34;34;16;34;34;34;0;Generic;1
90658;-;200;0;254;0;0;0;0;0;0;0;0;11;2;3;3;3;14;3;11;0;DoS;1
143644;dns;114;0;254;0;0;0;0;0;0;0;0;42;2;12;12;12;42;12;42;0;Generic;1
137434;smtp;7064;1918;62;252;8;8;255;2206172365;2024732235;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
57629;-;200;0;254;0;0;0;0;0;0;0;0;5;2;3;3;3;5;3;5;0;Exploits;1
137400;dns;114;0;254;0;0;0;0;0;0;0;0;16;2;9;9;9;16;9;16;0;Generic;1
141469;dns;114;0;254;0;0;0;0;0;0;0;0;44;2;33;33;17;44;34;44;0;Generic;1
140847;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;33;33;16;33;33;33;0;Generic;1
55328;-;200;0;254;0;0;0;0;0;0;0;0;5;2;2;2;2;5;2;5;0;Exploits;1
67576;http;814;354;62;252;2;1;255;239306030;4095340461;255;0;1;1;2;1;1;1;1;1;0;DoS;1
143657;dns;114;0;254;0;0;0;0;0;0;0;0;28;2;19;18;18;28;18;28;0;Generic;1
160643;dns;114;0;254;0;0;0;0;0;0;0;0;29;2;30;29;15;29;29;29;0;Generic;1
124910;-;200;0;254;0;0;0;0;0;0;0;0;7;2;3;3;3;7;3;7;0;DoS;1
114515;-;200;0;254;0;0;0;0;0;0;0;0;4;2;2;2;2;4;2;4;0;Reconnaissance;1
170542;dns;114;0;254;0;0;0;0;0;0;0;0;22;2;17;17;17;22;17;22;0;Generic;1
89142;-;152;82;254;60;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;Fuzzers;1
166208;dns;114;0;254;0;0;0;0;0;0;0;0;31;2;17;17;17;31;17;31;0;Generic;1
161108;dns;114;0;254;0;0;0;0;0;0;0;0;13;2;13;13;13;13;13;13;0;Generic;1
91096;pop3;1048;2266;62;252;7;8;255;1433847667;3803324926;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
126492;-;1708;0;254;0;0;0;0;0;0;0;0;44;2;6;6;1;44;6;44;0;Fuzzers;1
88051;-;200;0;254;0;0;0;0;0;0;0;0;6;2;4;3;3;8;4;6;0;DoS;1
89393;-;168;0;254;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;2;0;Reconnaissance;1
145812;dns;114;0;254;0;0;0;0;0;0;0;0;26;2;14;14;14;26;14;26;0;Generic;1
166855;dns;114;0;254;0;0;0;0;0;0;0;0;11;2;11;11;11;12;11;11;0;Generic;1
91993;-;200;0;254;0;0;0;0;0;0;0;0;9;2;6;4;4;13;8;9;0;DoS;1
83061;smtp;3010;1664;62;252;7;8;255;3250429630;3673446124;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
125696;dns;114;0;254;0;0;0;0;0;0;0;0;34;2;25;25;10;34;25;34;0;Generic;1
49242;-;104;0;254;0;0;0;0;0;0;0;0;5;2;2;2;1;4;12;4;0;Fuzzers;1
155034;dns;114;0;254;0;0;0;0;0;0;0;0;32;2;19;19;11;32;19;32;0;Generic;1
81525;-;4092;554;254;252;4;2;255;2524399232;4219283337;255;0;2;1;1;1;1;1;1;1;0;Exploits;1
60323;-;1152;1310;254;252;3;3;255;1959886576;2270340735;255;0;7;1;1;1;1;1;2;1;0;DoS;1
77240;-;546;268;254;252;2;1;255;113031605;2018901114;255;0;5;1;1;1;1;3;1;3;0;Fuzzers;1
87645;-;200;0;254;0;0;0;0;0;0;0;0;7;2;4;3;3;10;5;7;0;Exploits;1
67287;http;834;268;254;252;2;1;255;451599144;1799607567;255;0;1;1;3;1;1;2;2;4;0;Reconnaissance;1
152827;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;17;17;17;33;17;33;0;Generic;1
162836;dns;114;0;254;0;0;0;0;0;0;0;0;16;2;17;16;16;16;17;16;0;Generic;1
99952;http;850;3136;62;252;2;2;255;417226781;2083422862;255;1098;2;1;1;1;1;2;1;2;0;Exploits;1
175191;dns;114;0;254;0;0;0;0;0;0;0;0;32;2;32;32;15;32;32;32;0;Generic;1
170107;-;168;0;254;0;0;0;0;0;0;0;0;4;2;1;1;1;1;2;1;0;Reconnaissance;1
65076;http;918;18478;62;252;2;8;255;3084080572;1046310619;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
57489;-;200;0;254;0;0;0;0;0;0;0;0;8;2;3;3;3;9;3;8;0;Exploits;1
134496;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;17;17;17;17;17;17;0;Generic;1
83262;ftp;1366;1656;62;252;7;9;255;1301880408;2560467759;255;0;1;1;2;1;1;2;2;1;0;Exploits;1
50456;-;546;268;254;252;2;1;255;842669501;546541823;255;0;5;1;2;2;1;5;2;5;0;Fuzzers;1
120072;dns;114;0;254;0;0;0;0;0;0;0;0;16;2;17;16;16;17;18;16;0;Generic;1
104570;ftp-data;364;1770;62;252;1;2;255;652795111;2283703310;255;0;1;1;2;1;1;2;2;1;0;Exploits;1
57960;-;564;354;254;252;2;1;255;2059084305;553446771;255;0;24;1;1;1;1;1;4;1;0;Reconnaissance;1
107176;-;168;0;254;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;Reconnaissance;1
117911;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;17;17;17;33;17;33;0;Generic;1
67282;-;2292;354;254;252;2;1;255;1320368634;1600941442;255;0;6;1;2;2;1;6;2;6;0;Fuzzers;1
63736;-;54944;0;254;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;DoS;1
108287;-;180;0;254;0;0;0;0;0;0;0;0;7;2;7;7;7;7;7;7;0;DoS;1
140993;-;200;0;254;0;0;0;0;0;0;0;0;6;2;2;2;2;6;4;6;0;Exploits;1
132486;http;900;33526;62;252;2;13;255;169597467;574932846;255;15902;2;1;1;1;1;1;1;1;0;Exploits;1
133042;dns;114;0;254;0;0;0;0;0;0;0;0;30;2;17;17;17;30;18;30;0;Generic;1
119095;dns;114;0;254;0;0;0;0;0;0;0;0;22;2;18;16;16;22;16;22;0;Generic;1
59290;-;200;0;254;0;0;0;0;0;0;0;0;4;2;1;1;1;4;1;4;0;DoS;1
72222;-;200;0;254;0;0;0;0;0;0;0;0;6;2;3;3;3;6;14;6;0;DoS;1
48988;-;2164;354;254;252;2;1;255;4199858848;3924419542;255;0;6;1;1;1;1;2;2;2;0;Fuzzers;1
119003;http;854;1228;62;252;2;2;255;2225541928;740262202;255;192;4;1;3;3;1;4;3;4;0;Analysis;1
144154;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;33;33;16;33;33;33;0;Generic;1
55271;http;1068;268;254;252;2;1;255;1140399903;1236597034;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
86055;-;6830;354;254;252;6;0;255;498996391;45552837;255;0;6;1;2;2;2;4;2;4;0;Fuzzers;1
150799;-;564;354;254;252;2;1;255;3599619948;158939938;255;0;1;1;1;1;1;1;1;1;0;Reconnaissance;1
86656;-;200;0;254;0;0;0;0;0;0;0;0;8;2;5;3;3;10;5;8;0;Exploits;1
98843;-;1184;268;62;252;2;1;255;249349179;1526859064;255;0;1;1;1;1;1;1;1;1;0;DoS;1
148536;ftp;1068;1622;62;252;7;9;255;3514824834;3025836354;255;0;1;1;2;1;1;2;2;1;0;Exploits;1
122419;-;200;0;254;0;0;0;0;0;0;0;0;7;2;3;3;3;7;4;7;0;Fuzzers;1
55401;-;1790;0;254;0;0;0;0;0;0;0;0;7;2;1;1;1;7;1;7;0;Fuzzers;1
119869;dns;114;0;254;0;0;0;0;0;0;0;0;24;2;23;23;15;24;23;24;0;Generic;1
120766;dns;114;0;254;0;0;0;0;0;0;0;0;30;2;18;18;18;30;18;30;0;Generic;1
70035;-;104;0;254;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;Exploits;1
142394;dns;114;0;254;0;0;0;0;0;0;0;0;34;2;34;34;18;34;34;34;0;Generic;1
89729;http;2984;474329;62;252;2;181;255;2252776706;442284826;255;229575;1;1;2;1;1;1;1;2;0;Exploits;1
100506;http;956;2520;62;252;2;2;255;3902246958;3030179494;255;859;1;1;1;1;1;1;1;1;0;Exploits;1
107410;-;200;0;254;0;0;0;0;0;0;0;0;6;2;2;2;2;6;2;6;0;Exploits;1
130322;-;168;0;254;0;0;0;0;0;0;0;0;1;2;2;1;1;1;1;4;0;Reconnaissance;1
95463;dns;134;0;62;0;0;0;0;0;0;0;0;3;2;3;2;2;3;2;3;0;Exploits;1
149033;dns;114;0;254;0;0;0;0;0;0;0;0;33;2;17;17;17;33;17;33;0;Generic;1
85180;-;200;0;254;0;0;0;0;0;0;0;0;9;2;4;3;3;12;4;9;0;DoS;1
90824;-;200;0;254;0;0;0;0;0;0;0;0;8;2;4;3;3;12;5;8;0;DoS;1
138089;dns;114;0;254;0;0;0;0;0;0;0;0;27;2;10;10;6;27;10;27;0;Generic;1
158204;dns;114;0;254;0;0;0;0;0;0;0;0;13;2;13;13;13;13;13;13;0;Generic;1
49858;-;534;268;254;252;2;1;255;1910558074;3238206830;255;0;8;1;2;2;1;7;2;8;0;Fuzzers;1
150645;-;2746;268;254;252;2;1;255;3574973420;2608974824;255;0;6;1;2;2;2;5;2;5;0;Fuzzers;1
79601;http;2728;2852;254;252;3;2;255;431230134;1418701444;255;738;1;1;1;1;1;1;2;1;0;Exploits;1
117253;dns;114;0;254;0;0;0;0;0;0;0;0;34;2;34;34;16;34;34;34;0;Generic;1
80630;-;1064;0;254;0;0;0;0;0;0;0;0;7;2;3;3;1;7;3;7;0;Fuzzers;1
82161;-;200;0;254;0;0;0;0;0;0;0;0;9;2;1;1;1;13;1;9;0;Analysis;1
65518;smtp;857270;5924;62;252;332;8;255;46585228;3008445473;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
83415;-;200;0;254;0;0;0;0;0;0;0;0;8;2;6;5;5;10;6;8;0;DoS;1
83506;-;564;354;254;252;2;1;255;1189865226;3746242048;255;0;7;1;1;1;1;1;2;4;0;Reconnaissance;1
127024;-;566;268;254;252;2;1;255;2404375143;1427094604;255;0;5;1;2;2;1;5;2;5;0;Fuzzers;1
74523;-;5232;893517;62;252;5;344;255;3339512465;1749740205;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
161465;dns;114;0;254;0;0;0;0;0;0;0;0;16;2;16;16;16;16;17;16;0;Generic;1
134038;dns;114;0;254;0;0;0;0;0;0;0;0;32;2;32;32;17;32;32;32;0;Generic;1
51427;ftp-data;364;1540;62;252;1;2;255;4223268951;1509105489;255;0;1;1;2;1;1;2;2;1;0;Exploits;1
135182;dns;114;0;254;0;0;0;0;0;0;0;0;20;2;20;20;10;20;21;20;0;Generic;1
142402;dns;114;0;254;0;0;0;0;0;0;0;0;35;2;33;33;17;35;33;35;0;Generic;1
115424;http;834;354;254;252;2;1;255;867951711;3398531403;255;0;2;1;1;2;1;1;2;1;0;Reconnaissance;1
161987;dns;114;0;254;0;0;0;0;0;0;0;0;35;2;16;16;16;35;17;35;0;Generic;1
168267;dns;114;0;254;0;0;0;0;0;0;0;0;21;2;16;16;16;21;16;21;0;Generic;1
141241;dns;114;0;254;0;0;0;0;0;0;0;0;25;2;14;14;8;25;14;25;0;Generic;1
148619;-;1612;134478;62;252;6;56;255;3475424882;2692248314;255;0;3;1;1;1;1;1;1;1;0;Exploits;1
54190;-;566;268;254;252;2;1;255;1072668279;3278293067;255;0;9;1;3;3;2;9;3;9;0;Fuzzers;1
80938;smtp;126798;2158;62;252;54;8;255;4197457763;3956336365;255;0;1;1;2;1;1;5;2;1;0;Exploits;1
162490;-;5902;354;62;252;3;1;255;3172083588;1559228098;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
91966;-;200;0;254;0;0;0;0;0;0;0;0;9;2;2;2;2;13;2;9;0;Exploits;1
49278;-;200;0;254;0;0;0;0;0;0;0;0;6;2;2;2;2;6;2;6;0;DoS;1
53985;http;1108;268;254;252;2;1;255;3882805153;2246338162;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
151302;dns;114;0;254;0;0;0;0;0;0;0;0;24;2;16;16;16;24;16;24;0;Generic;1
85074;-;200;0;254;0;0;0;0;0;0;0;0;7;2;5;4;4;10;5;7;0;Exploits;1
121144;-;564;354;254;252;2;1;255;3069721084;2338569984;255;0;1;1;1;1;1;1;1;1;0;Reconnaissance;1
76185;-;1214;268;254;252;2;1;255;1454347438;924881915;255;0;3;1;1;1;1;1;1;1;0;Exploits;1
162063;dns;114;0;254;0;0;0;0;0;0;0;0;35;2;33;33;16;35;33;35;0;Generic;1
135651;dns;114;0;254;0;0;0;0;0;0;0;0;35;2;26;26;16;35;26;35;0;Generic;1
62499;-;1280;0;254;0;0;0;0;0;0;0;0;1;2;1;1;1;1;2;1;0;Exploits;1
140477;dns;114;0;254;0;0;0;0;0;0;0;0;22;2;14;14;14;22;14;22;0;Generic;1
167885;dns;114;0;254;0;0;0;0;0;0;0;0;25;2;25;25;13;25;25;25;0;Generic;1
161762;dns;114;0;254;0;0;0;0;0;0;0;0;32;2;32;32;17;32;32;32;0;Generic;1
80860;-;564;354;254;252;2;1;255;544567238;1599006745;255;0;1;1;2;1;1;1;1;1;0;Reconnaissance;1
138769;smtp;73044;2214;62;252;33;8;255;3720563081;1664634693;255;0;1;1;1;1;1;1;1;2;0;Exploits;1
55862;-;200;0;254;0;0;0;0;0;0;0;0;3;2;3;2;2;3;27;3;0;DoS;1
159177;dns;114;0;254;0;0;0;0;0;0;0;0;7;2;8;7;7;7;7;7;0;Generic;1
107910;-;200;0;254;0;0;0;0;0;0;0;0;5;2;3;3;3;5;3;5;0;Fuzzers;1
171941;dns;114;0;254;0;0;0;0;0;0;0;0;29;2;17;17;17;29;17;29;0;Generic;1
98727;-;564;354;254;252;2;1;255;2146575878;245161068;255;0;1;1;1;1;1;1;2;1;0;Reconnaissance;1
118678;-;936;0;254;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;1;0;Fuzzers;1
162122;dns;114;0;254;0;0;0;0;0;0;0;0;28;2;13;12;12;28;12;28;0;Generic;1
130382;dns;114;0;254;0;0;0;0;0;0;0;0;28;2;17;16;16;28;17;28;0;Generic;1
101847;http;844;268;254;252;2;1;255;3984822352;1449814412;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
81754;-;200;0;254;0;0;0;0;0;0;0;0;9;2;4;3;3;12;4;9;0;Backdoor;1
132473;dns;114;0;254;0;0;0;0;0;0;0;0;26;2;16;16;16;26;16;26;0;Generic;1
74301;-;200;0;254;0;0;0;0;0;0;0;0;6;2;3;3;3;6;3;6;0;Exploits;1
69010;http;760;1346;62;252;2;2;255;1148634715;2646857545;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
161159;dns;114;0;254;0;0;0;0;0;0;0;0;26;2;7;6;6;26;6;26;0;Generic;1
87745;ftp;1292;1640;62;252;7;9;255;3449012378;3625250923;255;0;1;1;2;1;1;2;2;1;0;Exploits;1
75602;http;846;1616;62;252;2;2;255;1418136755;1881647580;255;396;2;1;1;1;1;1;1;1;0;Exploits;1
49153;-;728;384;254;60;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;Exploits;1
73908;-;1612;268;254;252;2;1;255;2839480821;1612621352;255;0;8;1;2;2;1;7;2;7;0;Fuzzers;1
89537;-;564;354;254;252;2;1;255;879440770;808234607;255;0;7;1;1;1;1;1;2;1;0;Reconnaissance;1
161931;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;18;17;17;17;17;17;0;Generic;1
56590;-;200;0;254;0;0;0;0;0;0;0;0;3;2;3;2;2;3;2;3;0;Exploits;1
97124;ftp-data;364;3754;62;252;1;3;255;2143150186;821273299;255;0;1;1;3;1;1;2;2;1;0;Exploits;1
173338;dns;114;0;254;0;0;0;0;0;0;0;0;14;2;14;14;14;14;15;14;0;Generic;1
63944;http;1794;1066;254;252;2;2;255;2424965439;1358997634;255;0;4;1;1;3;1;1;5;1;0;Exploits;1
111122;-;104;0;254;0;0;0;0;0;0;0;0;3;2;1;1;1;3;3;3;0;Fuzzers;1
77418;-;200;0;254;0;0;0;0;0;0;0;0;3;2;2;2;2;3;3;3;0;DoS;1
166915;dns;114;0;254;0;0;0;0;0;0;0;0;32;2;15;15;15;32;15;32;0;Generic;1
69417;-;68187;612;254;252;27;1;255;2189386154;2570076426;255;0;4;1;1;1;1;2;2;2;0;Fuzzers;1
62236;smtp;101835;2356;62;252;44;8;255;3636172762;3289320888;255;0;1;1;1;1;1;1;1;1;0;Exploits;1
157489;dns;114;0;254;0;0;0;0;0;0;0;0;17;2;17;17;17;17;17;17;0;Generic;1
